"Id","Probability"
441,0.0419679154979256
442,0.0526254108771741
443,0.060346997675893
444,0.00597385196402272
445,0.0856782551784502
446,0.168327019308576
447,0.0177862889446317
448,0.0878072463708251
449,0.0569971038635156
450,0.022217222290283
451,0.0329570682855795
452,0.0288983751000638
453,0.067420177368043
454,0.0554996350176241
455,0.0406062576854835
456,0.056622286149961
457,0.03577553126727
458,0.0481889009771579
459,0.0451450888513249
460,0.0428855511481256
461,0.0498434696895894
462,0.0613013501609913
463,0.0299057302902674
464,0.0472420298447818
465,0.0405186585592767
466,0.0293926043247923
467,0.0288964132133069
468,0.0617682936996998
469,0.021913485449093
470,0.147242057847467
471,0.0183267964759744
472,0.0349571639346013
473,0.273903474852373
474,0.0478300937996262
475,0.0541291960133943
476,0.0218508288925197
477,0.0299015469930813
478,0.0321565244324509
479,0.0313354372120277
480,0.0214828687339611
481,0.0428157845105255
482,0.0131762803737856
483,0.0252678472028613
484,0.0392347173173742
485,0.0243007823796338
486,0.135022801426339
487,0.0172068672478738
488,0.0342654677239498
489,0.0422162180633006
490,0.0160118839560826
491,0.0231310910765489
492,0.0437843445790497
493,0.12112887876065
494,0.0296386791201544
495,0.184910791859906
496,0.0388938687672546
497,0.0294068884420684
498,0.053397937143698
499,0.115531189197016
500,0.0310342359086157
501,0.065216397104242
502,0.0416575884485382
503,0.0539810221037157
504,0.0459914308462456
505,0.0366367564536773
506,0.0572845069636033
507,0.0298573136176346
508,0.0229817390617279
509,0.030149281719013
510,0.0370420432062477
511,0.0458148496633494
512,0.186828132462163
513,0.0330298335367076
514,0.0291964081180948
515,0.0465955393902584
516,0.205819240548176
517,0.0298129681916003
518,0.0262091073883703
519,0.0283451988627143
520,0.0437472769968687
521,0.0265762733906817
522,0.0284611681113568
523,0.0578486929127709
524,0.0437380165814432
525,0.0321002597818123
526,0.368372227711836
527,0.0512412996896323
528,0.0386223933171954
529,0.0322352796146205
530,0.0523772355145647
531,0.0307473813545838
532,0.0149408653761561
533,0.0429415362402192
534,0.015067405883782
535,0.0472433540794917
536,0.0295966553361197
537,0.0191347714990736
538,0.0495769993482157
539,0.0252252178567635
540,0.0216082736698982
541,0.036775298975524
542,0.0307427368039901
543,0.0224086375915198
544,0.070345342276568
545,0.0672177441083154
546,0.01832848380811
547,0.0713706066073201
548,0.025283960963316
549,0.018561992311595
550,0.0906647384687779
551,0.0804159870588857
552,0.0713570978293997
553,0.0444618339485572
554,0.0378932315895082
555,0.0658600015027814
556,0.0606677692763967
557,0.0783142607462109
558,0.0531713425016639
559,0.0548626190109526
560,0.025348311384414
561,0.0211121499833322
562,0.0369255619005962
563,0.0942722244300954
564,0.0307795968430903
565,0.0774796720907986
566,0.0227141799127509
567,0.022386783896233
568,0.0258631273001263
569,0.366107522063468
570,0.0205755091899187
571,0.190291936264442
572,0.0593641909848868
573,0.0597062258107875
574,0.089218417132117
575,0.0298912786720435
576,0.0298761700323209
577,0.0271869162491301
578,0.041824298664953
579,0.120855918604441
580,0.0321317498689107
581,0.0517208351351779
582,0.0316254983839864
583,0.0243972496399785
584,0.0582808859986698
585,0.0586872491266032
586,0.0176398690489753
587,0.028024855065216
588,0.0521037678054733
589,0.0483851213140464
590,0.0318013132398243
591,0.0511047351941267
592,0.0586297804847552
593,0.0348014493492502
594,0.0185073917766064
595,0.0822400749527645
596,0.0173029646014584
597,0.0488636071963166
598,0.0230815574938779
599,0.0407489480492817
600,0.0254322526740707
601,0.0260477824845736
602,0.0683325145426634
603,0.0342688353750262
604,0.0411392929498879
605,0.0591590896143451
606,0.047869051604317
607,0.0681008813123812
608,0.0272656609830042
609,0.187302505725818
610,0.024280051277368
611,0.0528335768473744
612,0.0246956449351762
613,0.0325513097030622
614,0.0482988222271669
615,0.0277960018931904
616,0.0210899691617524
617,0.0728105693904547
618,0.0408541335592265
619,0.0322313552346782
620,0.0466756652210688
621,0.0291697090346392
622,0.0404201478871335
623,0.0267296582859153
624,0.0241383147072273
625,0.0382715312373511
626,0.422255881324948
627,0.0676949119573648
628,0.050736417464036
629,0.0256247710571278
630,0.0744164075962292
631,0.0228012218003834
632,0.0435108852670811
633,0.0220812515694561
634,0.0343266854089542
635,0.0954499625886619
636,0.0136374635639402
637,0.029296729435693
638,0.0323885539281654
639,0.0633810579716627
640,0.0269230691097495
641,0.0289133889770658
642,0.0964921606437153
643,0.119218380083598
644,0.387866126412503
645,0.052494642712049
646,0.0602637427530059
647,0.0216576975732139
648,0.039197798954917
649,0.0185579016263996
650,0.0260770325579977
651,0.146156688593733
652,0.0456543808603921
653,0.0559511432838499
654,0.214313124847649
655,0.0416854413440575
656,0.0278590856277703
657,0.0293091425614125
658,0.0307441301844037
659,0.0662228604308606
660,0.0657754903808744
661,0.0380377811312418
662,0.109910330946575
663,0.0655710358357725
664,0.150707818090048
665,0.35536367867025
666,0.0250897025154913
667,0.0654045374362947
668,0.0412219074506711
669,0.168165173741214
670,0.0227874751184453
671,0.0232963897650962
672,0.0431865859330884
673,0.0286580733313099
674,0.0293700948919127
675,0.0810345294260556
676,0.0635641730779689
677,0.0310875057241283
678,0.0227360488307359
679,0.0417103071693043
680,0.106539877423526
681,0.0704954833993083
682,0.0465720576975078
683,0.0317939122279669
684,0.0251920639140266
685,0.121149126691767
686,0.021656541123108
687,0.0215894232201611
688,0.017451496531184
689,0.0647927979005545
690,0.0249169516976807
691,0.0377906809035607
692,0.197867144432642
693,0.0273527844497299
694,0.046098052097793
695,0.0210201368887861
696,0.0329080942013078
697,0.0136065894938796
698,0.0387831822853699
699,0.138766176756425
700,0.0242423355106691
701,0.0194589300003694
702,0.0889528199100396
703,0.0649485417186963
704,1
705,0.0444917471393196
706,0.0239305379069015
707,0.052291238277994
708,0.0288676602938347
709,0.022851909783498
710,0.0253460301782652
711,0.0351087127999908
712,0.0539335209044907
713,0.0380754217413867
714,0.0340749401396873
715,0.0360311484042066
716,0.665269072568877
717,0.0296866827616877
718,0.0725098069317119
719,0.0250326328170911
720,0.0213722934499579
721,0.022843290904414
722,0.0690798702310738
723,0.0441734336637572
724,0.0510337110499733
725,0.145707617043382
726,0.0354365922371064
727,0.0454488687092802
728,0.0233025876380233
729,0.0321403424905969
730,0.229738951895295
731,0.0302238517751556
732,0.0373366007859012
733,0.0190409516767405
734,0.0366968438145499
735,0.0924218435040126
736,0.0171160965158809
737,0.0769373393635631
738,0.116212671838238
739,0.0433507872931068
740,0.0274065904411648
741,0.0629298541686763
742,0.0385767016074827
743,0.0409646450410842
744,0.0252455106978658
745,0.026775736996519
746,0.0689357586489885
747,0.0257519221735194
748,0.0363572711792648
749,0.0425405277955255
750,0.037673943238077
751,0.0803800560487761
752,0.0210558296254533
753,0.0151519606372674
754,0.0203965778210205
755,0.0601108656366951
756,0.0374152233278937
757,0.0173745362285964
758,0.0265673145116957
759,0.0361437018833363
760,0.0368794645889123
761,0.0251756569777816
762,0.040673786691633
763,0.0112594590331574
764,0.0338405554163175
765,0.0247670473755669
766,0.0466506166778444
767,0.0275005805222929
768,0.0348341563865806
769,0.0246272051920495
770,0.043297935867548
771,0.0266022058833306
772,0.104293658107198
773,0.0634183420607995
774,0.0347896262084154
775,0.0591047865273657
776,0.0622605169542453
777,0.0850352484007114
778,0.0364599230489191
779,0.0389582756673684
780,0.127193641877823
781,0.0522599478291417
782,0.0512553878459961
783,0.0411794067105771
784,0.0447777396673683
785,0.0355058738160681
786,0.0617309942975865
787,0.0531568980031887
788,0.0558673780417266
789,0.0561726237368051
790,0.205768584486714
791,0.0489899129946223
792,0.265168357878382
793,0.296971652709322
794,0.0516836786080241
795,0.18369395629764
796,0.0237855723719164
797,0.0698189853172897
798,0.0223635636499953
799,0.184605068026388
800,0.0655936974349211
801,0.0211516958565481
802,0.0410112641182088
803,0.0684587282264724
804,0.0466103189632843
805,0.120712136773106
806,0.0271409779674908
807,0.0252922696600291
808,0.0902095120824804
809,0.0496220983680083
810,0.0481140947207586
811,0.049922897285739
812,0.0272401118036876
813,0.0544826847365419
814,0.048537685132264
815,0.0706140071719511
816,0.0514418894891421
817,0.0217441382313281
818,0.0339578427255225
819,0.0289899591922121
820,0.0325174046149254
821,0.0541327997512908
822,0.109798928892365
823,0.0284562679645865
824,0.0636548231793944
825,0.0355410519193981
826,0.0258329962678596
827,0.0284672988498737
828,0.0206554949404897
829,0.0328133805869458
830,0.0585216473234188
831,0.082290418120211
832,0.0718737986592752
833,0.131490780949358
834,0.0297172314201324
835,0.07002725845681
836,0.0611492592266467
837,0.102243771007891
838,0.0655386820181804
839,0.063262036234718
840,0.137253389010886
841,0.0322407191656024
842,0.0450041706399225
843,0.0469758932743517
844,0.0576482002242147
845,0.565073079030875
846,0.960835408575695
847,0.0325566737988902
848,0.0203835128677846
849,0.0739015710132902
850,0.0367702725185372
851,0.0204794113238068
852,0.0133851801699814
853,0.0564922279752223
854,0.0688996189491058
855,0.0174834238978542
856,0.0466604543211225
857,0.0557954247459131
858,0.0344273444555027
859,0.0233983356064017
860,0.0393479782704773
861,0.121027660600246
862,0.024732329362132
863,0.0442562820280795
864,0.0419452380488382
865,0.0314934942509671
866,0.0331315171873264
867,0.0250862137849097
868,0.0453326787516614
869,0.06375385599118
870,0.0194001115014131
871,0.0246161760221167
872,0.0702830347635524
873,0.0320498325363623
874,0.0163648410552365
875,0.0190259306679663
876,0.0655616545741455
877,0.0310172567871394
878,0.0537647162886151
879,0.020088811958386
880,0.0471712201851351
881,0.0468177755572549
882,0.0642479398108527
883,0.156877026063567
884,0.0317533357922982
885,0.0173277527043169
886,0.0604355454522232
887,0.114258197567623
888,0.25658732808825
889,0.0189109779879739
890,0.0419237055728251
891,0.0187002170260773
892,0.0428035034133347
893,0.443434834089214
894,0.883037541783594
895,0.0359586354500242
896,0.0616448505854688
897,0.0388928001027524
898,0.0238537491270958
899,0.0399270714551956
900,0.0212518297748647
901,0.0753394357156524
902,0.0634796326052613
903,0.0350660931593129
904,0.0287586103759199
905,0.0267981528875184
906,0.0382128047780315
907,0.159612905914609
908,0.0441732990996454
909,0.074182567715549
910,0.0291329603652379
911,0.00802023117844942
912,0.0418037219436456
913,0.0216732413528803
914,0.052760217300374
915,0.0636616245357811
916,0.0852445851565604
917,0.0824414663295302
918,0.0333984372782109
919,0.0310893354106589
920,0.0197091771789356
921,0.0385400537984653
922,0.0736860306285272
923,0.0831760867981552
924,0.0238453508163598
925,0.0392563223503313
926,0.14072900448235
927,0.0698225378764484
928,0.0462462237263458
929,0.0308175343582884
930,0.235544131656282
931,0.18449233866423
932,0.0635812645620435
933,0.0804684587622342
934,0.0300940206851887
935,0.0200130332841423
936,0.0165484267565303
937,0.0320133121001682
938,0.0557437138013434
939,0.0474379431705952
940,0.0144850016074908
941,0.0565802297173364
942,0.020582764465133
943,0.0920010095415357
944,0.0819659124307769
945,0.0383317558523821
946,0.0612468688186967
947,0.0416330726326299
948,0.0583141086636457
949,0.0652920641369208
950,0.0431252837312797
951,0.0204595564754623
952,0.128821351591521
953,0.0352962608482483
954,0.0205956416208471
955,0.0540306716085511
956,0.0525670685660963
957,0.0510206262257245
958,0.0280457617267483
959,0.0344055956110003
960,0.0233800948487392
961,0.0290027749273734
962,0.0348316723174379
963,0.0226095859721268
964,0.0595269808212066
965,0.0427207646649386
966,0.0482480387829061
967,0.0905773102420177
968,0.0308539212883474
969,0.137539262875522
970,0.0611456656559715
971,0.0214893601334608
972,0.204240003147522
973,0.043132035920964
974,0.0444611970225839
975,0.02842896838892
976,0.00520009052073651
977,0.0542411076146289
978,0.0272546150546301
979,0.0689712973925009
980,0.832021989085787
981,0.0197790226502562
982,0.0255130512144801
983,0.0301069200531383
984,0.0190806124235649
985,0.0743328334044684
986,0.221760150186283
987,0.0302730215238127
988,0.0376250947346393
989,0.0486250035674251
990,0.0567148497902765
991,0.0345495450607192
992,0.0269120960436007
993,0.0401401943072856
994,0.0408659109944108
995,0.0201179596029904
996,0.394931847125429
997,0.0212523507654669
998,0.0738090541657217
999,0.0372340494438216
1000,0.0267485051844618
1001,0.0176330898914501
1002,0.0523664754352066
1003,0.0566885335201775
1004,0.0330230545713411
1005,0.0381910100630882
1006,0.0472890276340838
1007,0.0664537230181585
1008,0.0242931669552983
1009,0.0473074112327794
1010,0.0312305124735562
1011,0.0251525943005405
1012,0.0455107877044463
1013,0.0326295690137039
1014,0.0625424253670075
1015,0.0305143141575691
1016,0.0879219427172666
1017,0.0155036617504355
1018,0.0412284732378435
1019,0.0340222956982679
1020,0.0165228704946243
1021,0.0301026663373238
1022,0.0599272785964465
1023,0.0674466881948682
1024,0.060577922402204
1025,0.0249325179989094
1026,0.0329979710886268
1027,0.059899104859722
1028,0.063460945620168
1029,0.0210795810386499
1030,0.0285023079926055
1031,0.041073264784512
1032,0.0652463506652336
1033,0.0210468703012714
1034,0.0239111708160447
1035,0.0216316940903696
1036,0.0459728426339189
1037,0.0359550277348122
1038,0.0278523648789143
1039,0.0219102471487629
1040,0.0191304168516731
1041,0.033443063462016
1042,0.134177345515524
1043,0.0642167926736943
1044,0.044784451853806
1045,0.0630009661632242
1046,0.0423456400797002
1047,0.0545276886181918
1048,0.0231234049701089
1049,0.0521053854829548
1050,0.0373210759666969
1051,0.0293613503849795
1052,0.0667547222931042
1053,0.0874831905421611
1054,0.0284421041281337
1055,0.0611334135901634
1056,0.0206887652532485
1057,0.0283598810082492
1058,0.0856329931604915
1059,0.0644376673420216
1060,0.0602015464376349
1061,0.0404129950602376
1062,0.0332802791729554
1063,0.0226661525943467
1064,0.041953639598896
1065,0.0357147934469301
1066,0.034823264540868
1067,0.0362003028071021
1068,0.0239073940850589
1069,0.0527362190708625
1070,0.0263319491087952
1071,0.0524925670041145
1072,0.041553568112558
1073,0.109085226897634
1074,0.0521649899263466
1075,0.0275037137943091
1076,0.0784113631395212
1077,0.0328859723055962
1078,0.028498614913406
1079,0.151304951278436
1080,0.0281214014869457
1081,0.0262365472071983
1082,0.118017749344172
1083,0.0400675514298372
1084,0.0623176821345674
1085,0.0490838446812942
1086,0.0293282207536512
1087,0.0303858975830316
1088,0.0799146786037906
1089,0.131669386008905
1090,0.0246982660613113
1091,0.042391229569126
1092,0.028130863217316
1093,0.05080630014877
1094,0.0316046974773873
1095,0.0612670611992674
1096,0.0453106304145153
1097,0.0218919798224044
1098,0.0433213221610066
1099,0.0745376883513732
1100,0.0292351692823472
1101,0.0503103160147724
1102,0.0405633362577611
1103,0.0362735613926573
1104,0.0266777199340697
1105,0.0613319981403592
1106,0.0353418818828414
1107,0.0786323782142017
1108,0.0679109266869585
1109,0.0731124661806284
1110,0.0382443981751608
1111,0.0387502099703697
1112,0.0455671117593211
1113,0.0452211509712172
1114,0.0328613805561538
1115,0.0372260789524221
1116,0.0624627575333698
1117,0.0506583231367098
1118,0.0534933736170285
1119,0.062758413447494
1120,0.038800598002966
1121,0.0338401810271532
1122,0.0282828387519696
1123,0.0718715376616322
1124,0.086342426018359
1125,0.016580897600952
1126,0.0577542614410858
1127,0.0322675000319524
1128,0.126781942384172
1129,0.0486116120712284
1130,0.0366034612710991
1131,0.0485766751098911
1132,1
1133,1.847580342877e-11
1134,0.0488314105517237
1135,0.0694744893309527
1136,0.0320692619503791
1137,0.0234769918743296
1138,0.0433212191969929
1139,0.0255477280722975
1140,0.0476224023645686
1141,0.0883287342213095
1142,0.0389741364897945
1143,0.122989637528322
1144,0.263150666786769
1145,0.0624939440200621
1146,0.048320357196366
1147,0.0444248367188671
1148,0.0289462258621582
1149,0.0262555725558654
1150,0.034933495496644
1151,0.0356676067393761
1152,0.030060741672167
1153,0.0266875891638283
1154,0.0294822243415323
1155,0.0587533165526839
1156,0.0417527391097023
1157,0.358833090480534
1158,0.34944729247634
1159,0.0487178248219228
1160,0.0435035607816182
1161,0.156181875151072
1162,0.0644533836395784
1163,0.0481598045154741
1164,0.0238171799503684
1165,0.076074639493119
1166,0.0503008977669898
1167,1
1168,0.0366777099150745
1169,0.0398446615768676
1170,0.065099816841917
1171,0.315075654703158
1172,0.0518134082092108
1173,0.037254810294426
1174,0.0570260916556178
1175,0.03827478702428
1176,0.113644405641837
1177,1
1178,0.0529850020889344
1179,0.0177007095865854
1180,0.0589823742523408
1181,0.373068658459654
1182,0.0461837238297497
1183,0.0456255249034222
1184,0.134332295658026
1185,0.0530950973497589
1186,0.0941836072301657
1187,0.0281858989701572
1188,0.665376272325347
1189,0.0454411025126159
1190,0.0255541233100856
1191,0.920733042557941
1192,0.0316530426338771
1193,0.20164439471383
1194,0.024509996084095
1195,0.0675515847792016
1196,0.0174605394333472
1197,0.028697317333383
1198,0.0314067645185194
1199,0.0486203704470162
1200,0.0311319777756422
1201,0.0262234381857855
1202,0.029181400345064
1203,0.026381593546589
1204,0.0236129278992329
1205,0.0521566037196739
1206,0.0308505059680643
1207,0.437098045675892
1208,0.0545987325278926
1209,0.0566438380532233
1210,0.0420527240802591
1211,0.0342592517766955
1212,0.0601449319196562
1213,0.0256513558680168
1214,0.0177858002106344
1215,0.963050630357228
1216,0.0334893549452721
1217,0.0805133189627338
1218,0.0231117774588415
1219,0.0551595036382757
1220,0.0264610015853914
1221,0.0543813546657893
1222,0.0383964109028263
1223,0.0978384087312976
1224,0.0188204072985111
1225,0.0515624930688193
1226,0.0247105180914952
1227,0.0257094896771656
1228,0.0395202272090276
1229,0.321791768521181
1230,0.70276484353984
1231,0.0246813366662453
1232,0.179915847588493
1233,0.0371084435357139
1234,0.986969653917834
1235,0.994329793237999
1236,0.0268882232889736
1237,0.0483309511025337
1238,0.830007072974841
1239,0.0648070168454918
1240,0.0662067323187053
1241,0.0179858091944048
1242,0.054314886121919
1243,0.0443570181108498
1244,0.0388020343379157
1245,0.0600656620353219
1246,0.173857659818401
1247,0.0549224741837461
1248,0.0210019305114732
1249,0.0604350226030983
1250,0.0327879482888545
1251,0.149430113392194
1252,0.082681730850566
1253,0.0293554268432195
1254,0.0711575805983406
1255,0.0350861869777507
1256,0.0908159216906115
1257,0.0344792209217906
1258,0.0624851750392712
1259,0.0387074551092304
1260,0.087840289728902
1261,0.0501850825257699
1262,0.0430859852537256
1263,0.047379581975598
1264,0.0243332607635075
1265,0.0215923844021865
1266,0.0797705838790902
1267,0.0233337231923157
1268,0.0464042745555537
1269,0.0292153291017181
1270,0.0310412557077917
1271,0.0150218721754366
1272,0.0925620203849949
